,image_path,actual,predicted
87,00209080-009_TIF.jpg,"{'description': (0x010E) ASCII=00209080-009, 08-26-19, staff groups, location portraits, colleagues, collaborating, collaboration, researchers, white lab coats, laboratory background, (LR) Thirumala-Devi Kanneganti PhD (Immunology), Kesav Sannula PhD (Immunology), Parimal Parimal Samir PhD (Immunology), @ 200}","In this image we can see three persons standing and holding a tablet in their hands. In the background we can see bottles, boxes, racks and some objects."
88,00211332-018_TIF.jpg,"{'description': (0x010E) ASCII=00211332-018, 03-11-20, events, staff - location, Town Hall, COVID-19, Ellis Neufeld MD PhD, @ 200}","In this image I can see a person standing and speaking. I can see a podium, few microphones and a board."
89,00204666-119_TIF.jpg,"{'description': (0x010E) ASCII=00204666-119, 01-29-19, research instruments, science, laboratory, genome sequencing slides, @ 200}",In this image we can see some colorful objects.
90,10001677-040_TIF.jpg,"{'description': (0x010E) ASCII=10-05-22, Campus exterior, i4ARC, ARC, research tower, drone, evening, Inspiration Advanced Research Center @ 236}","In this image we can see a building, trees, plants, lights, poles, boards, and a few other objects."
91,00213123-011_v2_TIF.jpg,"{'description': (0x010E) ASCII=00213123-11, campus aerial, campus exterior, aerial views, drone @ 236}","In this image we can see buildings, trees, vehicles on the road, bridge, grass and sky with clouds."
92,00213077-012_TIF.jpg,"{'description': (0x010E) ASCII=00213077-012, 11-09-20, campus exteriors, campus details, fall, seasons, leaves, trees, garden, @ 188}","In this image we can see a group of trees, plants, flowers, grass and a wall. In the background we can see the sky."
93,00213077-017_TIF.jpg,"{'description': (0x010E) ASCII=00213077-017, 11-09-20, campus exteriors, campus details, fall, seasons, leaves, trees, Richard C Shadyac ALSAC Tower, @ 200}","In this image we can see a building, trees, and the sky."
94,00154810-112_wm_TIF.jpg,"{'description': (0x010E) ASCII=00154810-112, 04-10-12, Memphis views, outdoors, architecture, bridge, (LR) Memphis-Arkansas Bridge, Frisco Bridge, Harahan Bridge, @ 200}","In this image we can see three bridges, water, trees, buildings and sky with clouds."
95,00206983-014_TIF.jpg,"{'description': (0x010E) ASCII=00206983-014, 05-24-19, staff - groups, lab, Cell and Molecular Biology, (LR) Klementina Fon Tacer PhD, Ryan Potts PhD, @ 200}","In this image we can see two persons wearing white color coats and gloves are standing and holding some objects in their hands. In the background, we can see some bottles, boxes, racks and some objects."
96,229503-003_JPG.jpg,"{'description': (0x010E) ASCII=photo of ALSAC Gift Shop.

- Camera Settings: ILCE-9M2, 24mm, ISO 200, 1/250, f/7.1, Tue, 11-14-2023 at 10:39. v.08.15.23 @ 224}","In this image we can see a building, trees, grass, sign board, bench, vehicles, poles, wires and sky."
97,00216097-013-V2_TIF#01.jpg,"{'description': (0x010E) ASCII=00216097, campus aerial views, exterior @ 200}","In this image we can see buildings, trees, vehicles on the road, poles, bridge, grass and sky."
98,00202524-020_TIF.jpg,"{'description': (0x010E) ASCII=00202524-020, 10-03-18, campus exteriors, Longinotti Building, Barry Building, St Jude North Building, @ 200}","In this image we can see buildings, trees, grass, plants and sky with clouds."
99,00204798-011_TIF.jpg,"{'description': (0x010E) ASCII=00204798-011, 02-07-19, clinical procedures, Infusion Pump part, @ 188}","In this image we can see a person holding a paper. In the background we can see a keyboard, papers, a box and a calculator."
100,10001028-047_TIF.jpg,"{'description': (0x010E) ASCII=A St. Jude Research image from Christopher Tinkle’s lab. Liying Fan

- SJR - Christopher Tinkle lab at Donald P. Pinkel, MD, Research Tower.

- Camera Settings: ILCE-9M2, 55mm, ISO 320, 1/500, f/2, Tue, 08-23-2022 at 10:55. v.04.2024 OP @ 224}","In this image we can see a person wearing a white coat, gloves and spectacles holding a pipe. In the background of the image there are objects."
101,353104-004_TIF.jpg,"{'description': (0x010E) ASCII=Hope Garden

-  at Hope Garden.

- Camera Settings: L1D-20c, 28mm, ISO 100, 1/1000, f/7.1, Wed, 01-31-2024 at 12:14. v.12.01.23 @ 236}","In this image we can see a building, trees, grass, benches, road, and a vehicle."
102,00198073-006_TIF.jpg,"{'description': (0x010E) ASCII=00198073-006, 02-23-18, campus sculpture, interiors, details, DNA structure, art, lobby, GMP, @ 200}",In this image we can see a sculpture. In the background we can see a staircase and a wall.
103,289003-003_JPG.jpg,"{'description': (0x010E) ASCII=photo of Dr. James R. Downing at MTC, Marlo Thomas Center Board Room. 

- Camera Settings: ILCE-7M4, 50mm, ISO 200, 1/25, f/2.8, Fri, 10-06-2023 at 09:34. v.08.15.23 @ 248}",In this image I can see a person standing and wearing a suit. In the background I can see the wall and the window.
104,327903-015_TIF.jpg,"{'description': (0x010E) ASCII=Campus Exterior 

-  at .

- Camera Settings: NIKON Z 9, 24mm, ISO 250, 1/60, f/2.8, Wed, 09-20-2023 at 05:56. v.12.01.23 @ 224}","In this image we can see a sculpture, stairs, railing, glass windows, plants and a building. In the background there is sky."
105,00204680-025_TIF.jpg,"{'description': (0x010E) ASCII=00204680-025, 01-29-19, research instruments, vials, blue light, Macromolecular Synthesis, Liberty Blue Automated Microwave Peptide Synthesizer, @ 200}",a row of tubes with the letter e on them
106,00202806-004_TIF.jpg,"{'description': (0x010E) ASCII=00202806-004, 10-15-18, campus details, campus exteriors, holidays, Halloween, decorations, PCC, Patient Care Center, St. Jude Thaddeus statue, @ 200}","In this image we can see a building, there are some plants, there is a statue, there are some lights, there is a sky."
107,00207635-002_TIF.jpg,"{'description': (0x010E) ASCII=00207635-002, 07-18-19, staff groups, location portraits, colleagues, collaborating, collaboration, (LR) Akinori Okada (Radiation Oncology), Jackie Faught (Radiation Oncology), Andrew Saunders (Radiation Oncology), @ 200}",In this image we can see three people standing and holding a paper. In the background we can see a machine.
108,00214366-424-V1_TIF.jpg,"{'description': (0x010E) ASCII=00214366, 06-24-21, ARC, Advanced Research Center, interiors, conference room, cafe, atrium, lounge, mother’s room, entrance, handicap, exterior patio @ 224}","In this image we can see a building, there are some chairs, plants, trees, also we can see the sky."
109,00204796-004_TIF.jpg,"{'description': (0x010E) ASCII=00204796-004, 02-06-19, research instruments, fluorescent, fluorescence, slides, Applied Spectral Imaging Cytogenetic Scanning system, Zeiss Imager Z2 upright microscope, @ 200}",In this image we can see a machine.
110,00208305-013_TIF.jpg,"{'description': (0x010E) ASCII=00208305-013, 07-22-19, staff - groups, laboratory, POEs, student, Oncololgy, African-American, female, male, (LR) Esther Obeng MD, PhD, Reid Palumbo, @ 200}","In this image we can see two persons wearing white color coats and gloves are holding a device in their hands. In the background, we can see a table, boxes, racks, bottles, and some objects."
111,00209080-004_TIF.jpg,"{'description': (0x010E) ASCII=00209080-004, 08-26-19, staff groups, location portraits, colleagues, collaborating, collaboration, researchers, (LR) Thirumala-Devi Kanneganti PhD (Immunology), Kesav Sannula PhD (Immunology), Parimal Parimal Samir PhD (Immunology), @ 200}","In this image there are three persons sitting on the chairs in front of the table. On the table there are papers, pen, laptop, books, papers, pen, clipboard. In the background there is a screen."
112,235506-096_TIF.jpg,"{'description': (0x010E) ASCII=An image from the Structural Biology booklet of the X-ray Crystallography Center.

- Structural Biology Booklet - X-ray Crystallography Center at DTRC, Danny Thomas Research Center.

- Camera Settings: ILCE-9M2, 90mm, ISO 1000, 1/160, f/5, Fri, 09-08-2023 at 11:03. v.04.2024 OP @ 224}",In this image we can see some objects.
113,00212014-032_TIF.jpg,"{'description': (0x010E) ASCII=00212014-032, 05-12-20, events, staff - location, COVID, COVID-19, pandemic, coronavirus, social distancing, Childrens GMP, lab, tests, VTM, viral transport media, Unsung Heroes, @ 200}",In this image we can see a person holding a test tube.
114,135201-021-V4_TIF.jpg,"{'description': (0x010E) ASCII=Campus exterior drone photos, evening, Bass Pro Shops at Pyramid,stock @ 236}","In this image we can see a building, trees, lights, vehicles on the road, water, bridge and the sky."
115,00213077-020_TIF.jpg,"{'description': (0x010E) ASCII=00213077-020, 11-09-20, campus exteriors, campus details, fall, seasons, reflections, @ 200}",In this image we can see buildings. In the background there is sky.
116,00216087-057-V1_TIF.jpg,"{'description': (0x010E) ASCII=00216087, Memphis views, Have More in Memphis, Central BBQ @ 236}","In this image we can see a statue of a tiger, trees, road, buildings, sky with clouds and a sign board."
117,00204903-010_TIF.jpg,"{'description': (0x010E) ASCII=00204903-010, 02-14-19, research instruments, science, laboratory, 96-well plate, vials, @ 200}",In this image we can see a table. On the table there are some objects. In the background of the image there is a wall.
118,00202524-038_TIF.jpg,"{'description': (0x010E) ASCII=00202524-038, 10-03-18, campus exteriors, ALSAC Headquarters Addition, @ 200}","In this image we can see buildings, trees, vehicles, grass, poles, boards, and sky."
119,00214648-005_TIF.jpg,"{'description': (0x010E) ASCII=00214648, IARC research tower, ARC @ 200}","In this image we can see buildings, trees, plants, railing, stairs, lights, and sky with clouds."
120,00213123-001_TIF.jpg,"{'description': (0x010E) ASCII=00213123, campus aerial, exterior, drone, Rainbow @ 236}","In this image we can see buildings, trees, vehicles, road, rainbow and sky with clouds."
121,248302-009_TIF.jpg,"{'description': (0x010E) ASCII=A St. Jude Research website image from Tommaso Cupido’s lab. 

- SJR - Tommaso Cupido lab at Donald P. Pinkel, MD, Research Tower.

- Camera Settings: ILCE-9M2, 55mm, ISO 1250, 1/1250, f/1.8, Thu, 09-14-2023 at 12:51. v.04.2024 OP @ 224}",In this image we can see some drawings on the glass.
122,00216408-007_TIF.jpg,"{'description': (0x010E) ASCII=An image from the 2022 Scientific Annual Report of Yichao Li and Yong Cheng. 

- SCFY22 - SAR - Yichao Li, Yong Cheng at DTRC, Danny Thomas Research Center.

- Camera Settings: ILCE-9M2, 85mm, ISO 400, 1/160, f/2, Wed, 06-08-2022 at 13:52. v.04.2024 OP @ 224}","In this image there are two persons standing and holding a file , and at the background there is a screen."
123,00201051-217_TIF.jpg,"{'description': (0x010E) ASCII=00201051-217, 06-24-18, children location portraits, individuals, outside, outdoors, teddy bear, Kaden Haynes, @ 200}",In this image we can see a person holding a teddy bear.
124,00216097-013-V2_TIF.jpg,"{'description': (0x010E) ASCII=00216097-013, Campus Aerial views, drone @ 236}","In this image we can see buildings, trees, vehicles on the road, poles, bridge, grass and sky."
125,00204680-002_TIF.jpg,"{'description': (0x010E) ASCII=00204680-002, 01-29-19, research instruments, bottles, Macromolecular Synthesis, Automated Microwave Peptide Synthesizer, @ 200}",In this image we can see bottles on the rack.
126,10000715-037_TIF.jpg,"{'description': (0x010E) ASCII=A St. Jude Research image from Puneet Bagga’s lab. Esther Pavao

- SJR - Puneet Bagga lab at DTRC, Danny Thomas Research Center.

- Camera Settings: ILCE-9M2, 90mm, ISO 1600, 1/50, f/4, Thu, 08-04-2022 at 14:28. v.04.2024 OP @ 224}",In this image we can see a person looking at the screen.
127,144801-111_TIF.jpg,{'description': (0x010E) ASCII=Mural Painting on Broad Ave @ 224},"In this image we can see a building with a painting on it. In the background, we can see a car, trees, poles, wires and the sky."
128,00194570-013_TIF.jpg,"{'description': (0x010E) ASCII=00194570-013, 08-03-17, campus aerials, campus exteriors, drone aerial image, meditation garden, @ 200}","In this image we can see a garden, there are some plants, there are some trees, there is a road, there is a heart shape, there is a board with some text on it, there are some benches, there is a grass."
129,248302-012_TIF.jpg,"{'description': (0x010E) ASCII=A St. Jude Research website image from Tommaso Cupido’s lab. Tommaso Cupido

- SJR - Tommaso Cupido lab at Donald P. Pinkel, MD, Research Tower.

- Camera Settings: ILCE-9M2, 55mm, ISO 640, 1/400, f/1.8, Thu, 09-14-2023 at 12:53. v.04.2024 OP @ 224}",In this image we can see a person wearing spectacles and gloves is writing on the white board.
130,00212017-014_TIF.jpg,"{'description': (0x010E) ASCII=00212017-014, 05-15-20, staff - location, events, Coffee Break, COVID, COVID-19, pandemic, administration, James Downing MD (President and CEO), @ 200}","In this image I can see a person sitting on the chair. I can see the person is wearing the suit, shirt and the tie. I can see the person is wearing the spectacles. In the background I can see the glass window."
131,00204680-009_TIF.jpg,"{'description': (0x010E) ASCII=00204680-009, 01-29-19, research instruments, vials, blue light, Macromolecular Synthesis, Liberty Blue Automated Microwave Peptide Synthesizer, @ 200}",In this image we can see some test tubes.
132,00209213-005_Ridsdale_TIF.jpg,"{'description': (0x010E) ASCII=00209213-005, 09-06-19, staff location portraits, individuals, office background, man, male, Daniel Moreira Ridsdale MD (Global Pediatric Medicine), @ 200}","In this image I can see a person sitting on the chair and holding a paper. I can see a table in front of him on which there is a monitor, a telephone, a book, a pen and few other objects. In the background I can see a window, a cupboard, a bookshelf and few books in it."
133,00202524-015_TIF.jpg,"{'description': (0x010E) ASCII=00202524-015, 10-03-18, campus exteriors, Danny Thomas ALSAC Pavilion, @ 200}",In this image we can see a building with dome. There are trees. In the background there are buildings.
134,00195485-003_TIF.jpg,"{'description': (0x010E) ASCII=00195485-003, 09-30-17, Memphis views, bridges, Harahan Bridge, Frisco Bridge, Big River Crossing, Mississippi River, dusk, @ 200}","In this image we can see a bridge, water, trees, plants and sky with clouds."
135,00204680-019_TIF.jpg,"{'description': (0x010E) ASCII=00204680-019, 01-29-19, research instruments, vials, blue light, Macromolecular Synthesis, Liberty Blue Automated Microwave Peptide Synthesizer, @ 200}",In this image we can see many test tubes.
136,00205747-012_TIF.jpg,"{'description': (0x010E) ASCII=00205747-012, 03-26-19,research instruments, hands, working, controller board cryoEM, microscope, microscopy, @ 200}",In this image we can see a person's hand on the machine.
137,00214636-002_TIF.jpg,"{'description': (0x010E) ASCII=00214636, campus aerial, campus exterior, @ 200}","In this image we can see buildings, trees, vehicles, poles, boards, sky with clouds and grass."
138,00216097-014-V2_TIF.jpg,"{'description': (0x010E) ASCII=00216097, campus aerial views, exterior @ 200}","In this image we can see buildings, trees, vehicles, poles, boards, grass, road and sky."
139,00198151-011_TIF.jpg,"{'description': (0x010E) ASCII=00198151-011, 02-27-18, campus sculpture, interiors, details, DNA structure, art, lobby, GMP, @ 200}",In this image we can see a door and a wall.
140,00213077-014_TIF.jpg,"{'description': (0x010E) ASCII=00213077-014, 11-09-20, campus exteriors, campus details, fall, seasons, leaves, trees, St Jude statue, Richard C Shadyac ALSAC Tower, @ 200}","In this image we can see a statue, trees, light pole, building and sky."
141,10002670-121_TIF.jpg,"{'description': (0x010E) ASCII=10002670, Holiday Decorations, Christmas, Jude Lights, Stock, Campus @ 200}","In this image we can see a car on the road, here are the lights, here are the trees, here is the grass, here is the building, here is the sky."
142,10002065-010_TIF.jpg,"{'description': (0x010E) ASCII=10002065, 10-20-22, Campus exterior, i4ARC, ARC, research tower, drone, Inspiration Advanced Research Center @ 224}","In this image we can see a building, trees, street lights, grass, plants, and a person. In the background there is sky."
143,00216097-005-V2_TIF.jpg,"{'description': (0x010E) ASCII=00216097, Campus Aerial views @ 236}","In this image we can see buildings, trees, vehicles on the road, grass, water, hills and sky with clouds."
144,00204767-017_TIF.jpg,"{'description': (0x010E) ASCII=00204767-017, 01-31-19, research procedures, pipet, pipette, laboratory background, Youngdae Gwon PhD (Cell and Molecular Biology), @ 200}",In this image I can see a person holding a syringe and a object in his hand. I can see the blurry background.
145,135201-010-V3_TIF.jpg,"{'description': (0x010E) ASCII=ALSAC Tamer Rashid Building, Campus exterior drone photos, evening, stock @ 236}","In this image we can see a building, trees, vehicles, poles, lights, grass, road and some other objects."
146,130602-010-V1_TIF.jpg,"{'description': (0x010E) ASCII=Campus exterior, IARC Research tower @ 224}","In this image we can see a building, there are some stairs, there is a board with some text on it, there are some plants, there is a car, there is a sky."
147,00214663-012-V1_TIF.jpg,"{'description': (0x010E) ASCII=00214648, IARC research tower, ARC @ 200}","In this image we can see a building, trees, street light, road, plants, and sky with clouds."
148,00206948-018_TIF.jpg,"{'description': (0x010E) ASCII=00206948-018, 05-22-19, staff - location portraits, two-shot, MTC, break area, lounge, talking, collaboration, Scientific Report, male, female, Clinical Trials Administration, Affiliate Program Office, (LR) Victor Santana MD, Carolyn Russo MD, @ 200}",In this image I can see a man and a woman sitting on the chairs. I can see both of them are holding the cups. I can see the papers on the table. In the background I can see few more people.
149,00211211-335_Green_TIF.jpg,"{'description': (0x010E) ASCII=00211211-335, 02-19-20, staff - location portraits, patient room, Nursing, female, African-American, Charmayne Green, @ 200}",In this image we can see a woman standing and smiling. In the background we can see a wall.
150,00204787-027_TIF.jpg,"{'description': (0x010E) ASCII=00204787-027, 02-05-19, campus interiors, Biomedical Library, @ 200}","In this image I can see a room. In the room I can see few tables, on the tables I can see few monitors, keyboards, mouse, few chairs and few books in the racks. I can also see few lights to the ceiling."
151,00208436-029_TIF.jpg,"{'description': (0x010E) ASCII=00208436-029, 07-31-19, staff - location portraits, two-shot, Hematology, African-American, female, (LR) Jane Hankins MD, Shelia Anderson, @ 200}",In this image we can see two women standing and smiling. In the background there is a painting.
152,00216511-023-V1_TIF.jpg,"{'description': (0x010E) ASCII=00216511, campus aerial, exterior, drone @ 188}","In this image we can see buildings, trees, vehicles on the road, poles, sky with clouds and grass."
153,00047369-005_color_TIF.jpg,"{'description': (0x010E) ASCII=00047369-005, 08-01-97, research procedures, research, close, up, scientific, culture, plate, plates, dish, technical, colorful, red, black @ 176}",In this image we can see a person holding a container.
154,00208436-039_TIF.jpg,"{'description': (0x010E) ASCII=00208436-039, 07-31-19, staff - location portraits, two-shot, Hematology, African-American, female, (LR) Shelia Anderson, Jane Hankins MD, @ 200}","In this image there are two women standing and holding books in their hands, and at the background there are chairs, wall, lights, telephone, cables, board."
155,00214648-006_TIF.jpg,"{'description': (0x010E) ASCII=00214648, IARC research tower, ARC @ 200}","In this image we can see buildings, trees, poles, and a person. In the background there is sky with clouds."
156,10002065-005-V2_TIF.jpg,"{'description': (0x010E) ASCII=10002065, 10-20-22, Campus exterior, i4ARC, ARC, research tower, drone, Inspiration Advanced Research Center @ 236}","In this image we can see a building, trees, poles, lights, road, grass, plants, and sky."
157,00211950-285_TIF.jpg,"{'description': (0x010E) ASCII=00211950-285, 04-30-20, Memphis views, sign, downtown, Mud Island, skyline, @ 200}","In this image we can see a board with the text on the ground. In the background, we can see the buildings, trees, sky with clouds and the vehicles."
158,00213122-020_JPG.jpg,"{'description': (0x010E) ASCII=00213122, campus aerial, exterior, drone @ 224}","In this image we can see buildings, trees, vehicles, poles, boards, sky and clouds."
159,195701-061_TIF.jpg,"{'description': (0x010E) ASCII=Members of Infectious Diseases travel to Delaware Bay to gather sample for studying bird flu. 

- FY23 - Delaware Bay at Delaware Bay.

- Camera Settings: ILCE-9M2, 90mm, ISO 200, 1/2500, f/4.5, Mon, 05-22-2023 at 15:41. v.04.2024 OP @ 224}",In this image we can see a person holding a syringe.
160,00195485-012_TIF.jpg,"{'description': (0x010E) ASCII=00195485-012, 09-30-17, Memphis views, bridges, Harahan Bridge, Frisco Bridge, Big River Crossing, Mississippi River, dusk, @ 200}","In this image we can see a bridge, trees, water and the sky."
161,00216036-023_TIF.jpg,"{'description': (0x010E) ASCII=A St. Jude Research image from Tara Brinkman’s lab of Stephanie Guthrie. 

- SJR - Tara Brinkman lab at Barry Longinotti Building.

- Camera Settings: ILCE-9M2, 24mm, ISO 100, 1/2000, f/2, Thu, 04-14-2022 at 10:49. v.04.2024 OP @ 224}",In this image we can see a person holding an object.
162,193101-006_TIF.jpg,"{'description': (0x010E) ASCII=A St. Jude Research website image of the Human Neural Stem Cell Core in Developmental Neurobiology. Anjana Nityanandam

- SJR - Developmental Neurobiology - Human Neural Stem Cell Core at ARC, Inspiration4 Advanced Research Center.

- Camera Settings: ILCE-9M2, 18mm, ISO 2500, 1/25, f/4.5, Tue, 05-30-2023 at 13:03. v.04.2024 OP @ 224}","In this image we can see a person wearing a white dress and a cap. We can also see a microscope, a light and a glass."
163,195701-071_TIF.jpg,"{'description': (0x010E) ASCII=Members of Infectious Diseases travel to Delaware Bay to gather sample for studying bird flu. Pamela McKenzie, Jennifer DeBeauchamp-Newman

- FY23 - Delaware Bay at Delaware Bay.

- Camera Settings: ILCE-9M2, 17mm, ISO 200, 1/640, f/4, Mon, 05-22-2023 at 16:05. v.04.2024 OP @ 224}",In this image there are two persons wearing masks and gloves and holding an object and in the background there is water and sky.
164,10001239-012_TIF.jpg,"{'description': (0x010E) ASCII=A St. Jude Research image from Chia-ho Hua’s lab. Vadim Moskvin

- SJR - Chia-ho Hua lab at KRCC, Kay Research and Care Center.

- Camera Settings: ILCE-9M2, 14mm, ISO 2000, 1/60, f/3.2, Thu, 09-01-2022 at 11:37. v.04.2024 OP @ 224}","In this image I can see a person wearing blue color dress and a mask is standing in front of a machine. I can see a green color light. In the background I can see few cupboards, few papers and few other objects."
165,240501-015_TIF.jpg,"{'description': (0x010E) ASCII=A Progress blog photo of Emiliy Zeng. 

- Camera Settings: ILCE-9M2, 55mm, ISO 800, 1/100, f/3.2, Wed, 08-09-2023 at 15:46. v.04.2024 MRP @ 224}",In this image we can see a woman wearing spectacles and sitting in front of the computer.
166,00216191-028_TIF.jpg,"{'description': (0x010E) ASCII=An image from the 2022 Scientific Annual Report of Peipei Zhou. 

- SCFY22 - SAR - Peipei Zhou at ARC, Inspiration4 Advanced Research Center.

- Camera Settings: ILCE-9M2, 22mm, ISO 800, 1/200, f/3.5, Mon, 05-16-2022 at 12:27. v.04.2024 OP @ 224}",In this image I can see a person wearing white color dress and holding a pipe. I can see the red color liquid in the glass.
167,00215001-021_TIF.jpg,"{'description': (0x010E) ASCII=00215001-021, 10-26-21, Memphis views, downtown, bridge, Big River Crossing, @ 200}","In this image we can see a person standing on the floor, there is a fence, there is a bridge, there is a light, there is a sky."
168,00202524-004_TIF.jpg,"{'description': (0x010E) ASCII=00202524-004, 10-03-18, campus exteriors, Danny Thomas ALSAC Pavilion, @ 200}","In this image we can see a building, trees, flowers, plants, grass and sky with clouds."
169,00203581-013_Webster_TIF.jpg,"{'description': (0x010E) ASCII=00203581-013, 11-28-18, staff location portraits, individuals, presentation speaker, man, male, Robert Webster PhD (Infectious Diseases), @ 200}","In this image I can see a person wearing red color shirt, blue color blazer and white color spectacles is standing in front of the podium. On the podium I can see a microphone and a paper. In the background I can see the wall."
170,10002670-112-V1_TIF.jpg,"{'description': (0x010E) ASCII=10002670, Holiday Decorations, Christmas, Jude Lights, Stock, Campus @ 200}","In this image we can see statues of children standing on the ground. In the background we can see a building, fence, lights and the sky."
171,00208305-011_TIF.jpg,"{'description': (0x010E) ASCII=00208305-011, 07-22-19, staff - groups, laboratory, POEs, student, Oncololgy, African-American, female, male, (LR) Esther Obeng MD, PhD, Reid Palumbo, @ 200}","In this image there are two persons standing and holding a box, in the background there are some objects on the shelves."
172,00204754-001_TIF.jpg,"{'description': (0x010E) ASCII=00204754-001, 01-30-19, office, books, laptop, computer, keyboard, hands, typing, glasses, @ 200}",In this image we can see a person sitting in front of the laptop and there are books on the table.
173,00204008-014_TIF.jpg,"{'description': (0x010E) ASCII=00204008-014, 01-09-19, research procedures, research instruments, microscopy, microscopes, hands, @ 200}",In this image we can see a person holding a machine.
174,00204903-003_TIF.jpg,"{'description': (0x010E) ASCII=00204903-003, 02-14-19, research instruments, science, laboratory, 96-well plate, vials, @ 200}",In this image we can see some objects which are green in color.
